course,group,subgroup,day,time,week_type,subject
4 курс,14 группа,2,Понедельник,13:25-15:00,Знаменатель,ОТУ доц. Алейникова Н.А. 297
4 курс,14 группа,2,Понедельник,15:10-16:45,Числитель,Анализ информации в организационных системах доц. Громковский А.А. 385
4 курс,14 группа,2,Понедельник,15:10-16:45,Знаменатель,Анализ информации в организационных системах доц. Громковский А.А. 385
4 курс,14 группа,2,Понедельник,16:55-18:30,Числитель,Проектно-технологическая практика
4 курс,14 группа,2,Понедельник,16:55-18:30,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,2,Понедельник,18:40-20:00,Числитель,Проектно-технологическая практика
4 курс,14 группа,2,Понедельник,18:40-20:00,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,2,Пятница,11:30-13:05,Числитель,Теория систем и системный анализ проф. Матвеев М.Г. (ДО)
4 курс,14 группа,2,Пятница,11:30-13:05,Знаменатель,Теория систем и системный анализ проф. Матвеев М.Г. (ДО)
4 курс,14 группа,2,Пятница,13:25-15:00,Числитель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,2,Пятница,13:25-15:00,Знаменатель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,2,Пятница,15:10-16:45,Числитель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,2,Пятница,15:10-16:45,Знаменатель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,2,Пятница,9:45 - 11:20,Числитель,Анализ информации в организационных системах доц. Громковский А.А. (ДО)
4 курс,14 группа,2,Пятница,9:45 - 11:20,Знаменатель,Анализ информации в организационных системах доц. Громковский А.А. (ДО)
4 курс,14 группа,2,Среда,11:30-13:05,Числитель,Разработка ERP-систем асс. Соломатин А.И. (ДО)
4 курс,14 группа,2,Среда,11:30-13:05,Знаменатель,Разработка ERP-систем асс. Соломатин А.И. (ДО)
4 курс,14 группа,2,Среда,13:25-15:00,Числитель,Управление проектами ст.преп. Тарасов В.С. (ДО)
4 курс,14 группа,2,Среда,13:25-15:00,Знаменатель,Управление проектами ст.преп. Тарасов В.С. (ДО)
4 курс,14 группа,2,Среда,15:10-16:45,Числитель,Проектно-технологическая практика
4 курс,14 группа,2,Среда,15:10-16:45,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,2,Среда,16:55-18:30,Числитель,Основы права и противодействие противоправному поведению доц. Завьялова И.С. (ДО)
4 курс,14 группа,2,Среда,16:55-18:30,Знаменатель,Основы права и противодействие противоправному поведению доц. Завьялова И.С. (ДО)
4 курс,14 группа,2,Среда,18:40-20:00,Числитель,Основы права и противодействие противоправному поведению преп. Шпакова Н.А. (ДО)
4 курс,14 группа,2,Суббота,11:30-13:05,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,2,Суббота,13:25-15:00,Числитель,Разработка ERP-систем асс. Соломатин А.И. 382
4 курс,14 группа,2,Суббота,13:25-15:00,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,2,Суббота,15:10-16:45,Числитель,Разработка ERP-систем асс. Соломатин А.И. 382
4 курс,14 группа,2,Суббота,15:10-16:45,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,2,Суббота,16:55-18:30,Числитель,Разработка ERP-систем асс. Соломатин А.И. 382
4 курс,14 группа,2,Суббота,18:40-20:00,Числитель,ИБ асс. Бережнов Н.И. 290
4 курс,14 группа,2,Четверг,11:30-13:05,Числитель,Военная подготовка
4 курс,14 группа,2,Четверг,11:30-13:05,Знаменатель,Военная подготовка
4 курс,14 группа,2,Четверг,13:25-15:00,Числитель,Военная подготовка
